,A_500,Dollar Index,cn_10y_rate,us_10y_rate,brent,Copper Futures Price,Gold Futures Price
2015-06-12,2294.1952535325568,94.97000122070312,3.6226,2.39,63.19,2.683,739.6624740819833
2015-06-15,2246.460184057363,94.80999755859375,3.6681,2.36,60.99,2.65,743.7410335342945
2015-06-16,2169.43752023426,95.0,3.6099,2.32,60.75,2.6195,740.7291436082169
2015-06-17,2207.510231458159,94.30000305175781,3.6052,2.32,60.75,2.608,738.1565291189445
2015-06-18,2119.428591753568,94.04000091552734,3.573,2.35,61.37,2.611,753.9060279926069
2015-06-19,1989.6850641761769,94.08999633789062,3.5825,2.26,59.41,2.575,753.9060279926069
2015-06-22,2041.543567356313,94.33000183105469,3.6054,2.37,60.54,2.572,738.0309890246248
2015-06-23,2041.543567356313,95.43000030517578,3.6054,2.42,61.67,2.6165,738.0309890246248
2015-06-24,2081.0698787904303,95.26000213623047,3.6079,2.38,61.63,2.6255,735.7721098778378
2015-06-25,2003.5753846868572,95.19000244140625,3.6028,2.4,60.24,2.621,735.0819074434783
2015-06-26,1845.5764822366789,95.47000122070312,3.608,2.49,60.14,2.6395,735.9603817215461
2015-06-29,1769.866958378762,94.79000091552734,3.603,2.33,59.03,2.6335,739.474202238275
2015-06-30,1881.1368786902574,95.48999786376953,3.5976,2.35,60.31,2.615,735.0819074434783
2015-07-01,1789.3771404762147,96.30999755859375,3.6127,2.43,61.65,2.6305,733.5132307310508
2015-07-02,1714.815978931689,96.11000061035156,3.6223,2.4,61.73,2.631,729.7484066212251
2015-07-03,1643.281064216827,96.30000305175781,3.5719,2.3,59.06,2.538,735.9603817215461
2015-07-06,1643.281064216827,96.30000305175781,3.4917,2.3,57.19,2.538,735.9603817215461
2015-07-07,1601.7821392639737,96.87000274658203,3.4361,2.27,54.72,2.4465,723.0972326796415
2015-07-08,1509.3868819567745,96.29000091552734,3.4307,2.22,55.7,2.497,729.9366784649334
2015-07-09,1596.0719040311728,96.61000061035156,3.4358,2.32,57.83,2.5515,727.2385238813413
2015-07-10,1676.0456847854332,96.02999877929688,3.4885,2.42,57.72,2.5375,726.4227813526619
2015-07-13,1730.866919180554,96.86000061035156,3.5014,2.44,57.63,2.5445,724.8541046402346
2015-07-14,1711.8971642274253,96.63999938964844,3.5341,2.41,57.2,2.535,723.6619716152238
2015-07-15,1648.6573887896027,97.12999725341797,3.5495,2.36,57.34,2.5215,719.8343391604669
2015-07-16,1666.5600814161294,97.66000366210938,3.5208,2.36,57.31,2.523,717.7010001079998
2015-07-17,1737.4739948926185,97.86000061035156,3.5123,2.34,56.38,2.496,710.1713518883482
2015-07-20,1750.7640021079924,98.02999877929688,3.5009,2.38,56.42,2.4815,694.421776419143
2015-07-21,1756.9671185107006,97.33000183105469,3.5214,2.35,55.94,2.4745,692.3511691160644
2015-07-22,1760.9021830498236,97.5999984741211,3.5145,2.33,56.36,2.428,684.821520896413
2015-07-23,1801.553991176048,97.12000274658203,3.4751,2.28,55.76,2.3855,686.4529293582289
2015-07-24,1772.667452566539,97.23999786376953,3.4602,2.27,54.29,2.3825,681.1821602853644
2015-07-27,1627.4787422311329,96.5,3.4602,2.23,54.07,2.3535,688.0216060706563
2015-07-28,1608.2331480371136,96.7699966430664,3.4401,2.26,54.3,2.4025,687.8961425718792
2015-07-29,1666.8442684235208,96.9800033569336,3.4302,2.29,54.73,2.4075,685.6371868295497
2015-07-30,1619.7668577700285,97.55999755859375,3.4402,2.28,54.29,2.382,682.9391088415001
2015-07-31,1612.5111968955018,97.37000274658203,3.4752,2.2,53.29,2.369,687.0176682938113
2015-08-03,1600.3641077979755,97.48999786376953,3.47,2.16,49.49,2.352,683.5665795264711
2015-08-04,1661.6025969538637,97.93000030517578,3.47,2.23,49.08,2.3675,684.3822454596077
2015-08-05,1632.4656253493356,97.95999908447266,3.4701,2.28,49.04,2.354,681.2448920347529
2015-08-06,1620.3599121379427,97.83000183105469,3.46,2.23,47.8,2.345,684.0685101171222
2015-08-07,1658.0972609163377,97.55999755859375,3.4553,2.18,47.54,2.337,686.5156611076176
2015-08-10,1734.1827972131528,97.16000366210938,3.4755,2.24,48.3,2.405,692.8530997067157
2015-08-11,1731.0919459297015,97.29000091552734,3.5256,2.15,47.33,2.335,694.9865153547255
2015-08-12,1708.1660755480125,96.26000213623047,3.5402,2.14,48.29,2.352,704.7750427211639
2015-08-13,1736.8468235659625,96.44999694824219,3.5153,2.19,48.01,2.354,700.0690125838817
2015-08-14,1737.41918999081,96.56999969482422,3.5052,2.2,47.79,2.3515,698.3121406232887
2015-08-17,1746.200677403104,96.81999969482422,3.5176,2.16,47.77,2.3215,701.888692889406
2015-08-18,1633.7617068351512,96.97000122070312,3.5126,2.2,47.0,2.286,700.9474868619495
2015-08-19,1662.6166691105054,96.45999908447266,3.5201,2.12,45.75,2.2775,707.8496643966301
2015-08-20,1612.0342853658572,95.75,3.5051,2.09,45.63,2.3195,723.4736997715155
2015-08-21,1536.9591917619882,94.83000183105469,3.4951,2.05,43.84,2.302,727.6149909732154
2015-08-24,1407.2156641845975,93.30999755859375,3.4701,2.01,41.59,2.2545,723.7247033646123
2015-08-25,1307.8224379252824,94.52999877929688,3.4577,2.12,41.86,2.308,714.1871029957283
2015-08-26,1288.692623623163,95.0999984741211,3.429,2.18,41.76,2.244,705.6535169992318
2015-08-27,1355.562225703281,95.61000061035156,3.3902,2.18,44.46,2.334,704.2731121305127
2015-08-28,1418.2133021296243,96.11000061035156,3.3803,2.19,47.97,2.346,710.9870178214849
2015-08-31,1411.3764813656076,95.94999694824219,3.3252,2.21,48.8,2.3385,710.0458117940285
2015-09-01,1387.1969942233454,95.44999694824219,3.3002,2.17,48.8,2.3025,714.5008383382137
2015-09-02,1382.1948673576198,95.83000183105469,3.3002,2.2,47.67,2.3315,710.6105507296108
2015-09-03,1389.034591692593,96.41000366210938,3.3203,2.18,50.41,2.385,703.0181707605707
2015-09-04,1389.034591692593,96.2300033569336,3.3203,2.13,48.59,2.3125,703.0181707605707
2015-09-06,1389.034591692593,95.87999725341797,3.3203,2.2,46.42,2.433,703.0181707605707
2015-09-07,1389.034591692593,95.87999725341797,3.3353,2.2,46.42,2.433,703.0181707605707
2015-09-08,1389.034591692593,95.87999725341797,3.3603,2.2,48.88,2.433,703.0181707605707
2015-09-09,1419.382352386082,96.01000213623047,3.3478,2.21,48.04,2.4375,691.5981583367737
2015-09-10,1402.3492792610991,95.45999908447266,3.3453,2.23,47.77,2.448,696.1787249752788
2015-09-11,1403.3038282131279,95.19000244140625,3.3404,2.2,46.87,2.4545,692.4139008654531
2015-09-14,1363.7775167790107,95.25,3.3303,2.18,45.87,2.4075,695.049247104114
2015-09-15,1307.2076067751925,95.61000061035156,3.3104,2.28,45.91,2.4285,691.9747020241904
2015-09-16,1375.4190215836945,95.41999816894531,3.3103,2.3,49.35,2.453,702.26515998128
2015-09-17,1349.0375388171142,94.55000305175781,3.3204,2.21,48.27,2.453,701.0730269562692
2015-09-18,1359.0653840625891,94.86000061035156,3.3105,2.13,47.28,2.3875,714.1243712463397
2015-09-21,1388.9670836678488,95.88999938964844,3.3204,2.2,47.64,2.3895,710.9870178214849
2015-09-22,1398.3252928614256,96.27999877929688,3.3255,2.14,46.69,2.299,705.9045205923287
2015-09-23,1372.1819029132978,96.06999969482422,3.3354,2.16,48.0,2.297,710.0458117940285
2015-09-24,1383.2688256652443,95.98999786376953,3.318,2.13,47.06,2.304,723.9757069577093
2015-09-25,1356.289570227945,96.2699966430664,3.3101,2.17,47.28,2.2855,719.0814049767188
2015-09-28,1367.5046130483574,96.02999877929688,3.2906,2.1,46.04,2.252,710.2968153871254
2015-09-29,1341.491157900544,95.88999938964844,3.2457,2.05,47.58,2.2515,707.2221937116592
2015-09-30,1349.9405493846605,96.3499984741211,3.2362,2.06,47.29,2.341,699.9435490851046
2015-10-01,1391.5977189546563,96.19000244140625,3.2409,2.05,47.48,2.3045,718.2656624480395
2015-10-02,1391.5977189546563,95.83000183105469,3.2409,1.99,46.55,2.3255,718.2656624480395
2015-10-05,1391.5977189546563,96.11000061035156,3.2409,2.07,49.45,2.3555,718.2656624480395
2015-10-06,1391.5977189546563,95.45999908447266,3.2409,2.05,51.34,2.355,718.2656624480395
2015-10-07,1391.5977189546563,95.5,3.2409,2.08,51.66,2.367,718.2656624480395
2015-10-08,1391.5977189546563,95.31999969482422,3.2409,2.12,52.13,2.343,718.2656624480395
2015-10-09,1409.723260652113,94.80999755859375,3.1486,2.12,52.08,2.414,725.5443836701368
2015-10-10,1455.766274152266,94.83999633789062,3.1612,2.06,50.95,2.4155,730.9406162417785
2015-10-12,1455.766274152266,94.83999633789062,3.1488,2.06,50.95,2.4155,730.9406162417785
2015-10-13,1459.6668587862782,94.76000213623047,3.1064,2.06,48.94,2.3875,731.5053551773608
2015-10-14,1443.3614931323286,93.93000030517578,3.0414,1.99,48.25,2.4155,740.47814001512
2015-10-15,1479.3291154125902,94.37000274658203,3.0814,2.04,47.87,2.423,745.3724419961105
2015-10-16,1498.4102949011844,94.54000091552734,3.1216,2.04,48.96,2.4035,742.6742874125183
2015-10-19,1495.4809547522018,94.95999908447266,3.1214,2.04,47.51,2.3675,736.211385314643
2015-10-20,1515.9355233033345,94.8499984741211,3.0615,2.08,46.93,2.3655,739.1604668957896
2015-10-21,1462.8103372933203,95.05000305175781,3.0616,2.04,46.72,2.3605,732.634756452983
2015-10-22,1490.729260881495,96.33999633789062,3.0516,2.04,46.59,2.3835,732.007285768012
2015-10-23,1513.2130625850202,97.06999969482422,3.04,2.09,46.3,2.35,729.9366784649334
2015-10-26,1520.1689297582632,96.86000061035156,3.02,2.07,46.57,2.357,732.258289361109
2015-10-27,1525.9092895397403,96.91000366210938,2.98,2.05,45.54,2.362,732.1328258623317
2015-10-28,1495.9099573610606,97.77999877929688,2.987,2.1,47.6,2.3625,738.5957279602071
2015-10-29,1501.7555715897195,97.27999877929688,3.05,2.19,48.04,2.3265,719.8343391604669
2015-10-30,1500.0268580313498,96.94999694824219,3.06,2.16,48.0,2.3235,716.2577868943495
2015-11-02,1474.5004769115296,96.93000030517578,3.0525,2.2,47.91,2.324,712.6812346282321
2015-11-03,1469.680912069709,97.16000366210938,3.08,2.23,48.0,2.336,699.1278065564253
2015-11-04,1537.205632346942,97.94999694824219,3.1351,2.25,46.96,2.328,694.2963129203658
2015-11-05,1558.59079538971,97.94000244140625,3.115,2.26,47.19,2.262,692.9786398010355
2015-11-06,1592.0167042437138,99.16000366210938,3.125,2.34,46.09,2.25,682.4371016553063
2015-11-09,1614.17022475091,98.9800033569336,3.2099,2.36,45.38,2.2375,682.6253734990146
2015-11-10,1611.2437881728845,99.29000091552734,3.2001,2.32,46.44,2.223,682.8135687471804
2015-11-11,1615.1799415511168,99.01000213623047,3.1226,2.32,44.98,2.224,680.617421349782
2015-11-12,1601.364750938942,98.6500015258789,3.1351,2.32,44.98,2.179,678.1703469548294
2015-11-13,1576.3965813355555,98.98999786376953,3.1251,2.28,41.98,2.174,678.1703469548294
2015-11-16,1590.7627245367714,99.44000244140625,3.1352,2.27,40.28,2.1225,679.9899506648111
2015-11-17,1583.085682927148,99.62999725341797,3.1252,2.25,41.28,2.1095,670.5778903902466
2015-11-18,1564.5714256678575,99.6500015258789,3.1402,2.27,41.45,2.0825,670.6406987351778
2015-11-19,1593.0514643434228,98.98999786376953,3.1402,2.24,42.22,2.082,676.4133983986936
2015-11-20,1599.3064820769823,99.56999969482422,3.1251,2.26,42.49,2.058,675.4094606218486
2015-11-23,1589.4862421549142,99.80000305175781,3.1302,2.25,43.7,2.021,669.3857573652359
2015-11-24,1591.3303726588144,99.52999877929688,3.1077,2.24,44.38,2.062,674.0917875025181
2015-11-25,1607.6030731395006,99.80000305175781,3.0853,2.23,43.56,2.0505,671.7073682614114
2015-11-26,1511.0509910613569,100.0199966430664,3.0503,2.22,43.55,2.0555,662.7345068281096
2015-11-27,1511.0509910613569,100.0199966430664,3.0603,2.22,43.07,2.0555,662.7345068281096
2015-11-30,1513.623917875399,100.16999816894531,3.0404,2.21,43.73,2.046,668.758286680265
2015-12-01,1521.2243778010384,99.80000305175781,3.0504,2.15,42.97,2.0715,667.503345310323
2015-12-02,1556.1953493503984,99.98999786376953,3.0454,2.18,41.92,2.0325,661.4795654581678
2015-12-03,1573.7655831023783,97.62000274658203,3.0304,2.33,42.0,2.0605,666.1855955954499
2015-12-04,1548.6032371912597,98.3499984741211,3.0254,2.28,41.44,2.0775,680.4919578510048
2015-12-07,1557.7973946257805,98.66000366210938,3.028,2.23,39.69,2.049,675.4094606218486
2015-12-08,1528.0902342746226,98.47000122070312,3.0005,2.24,39.44,2.0525,675.34672887246
2015-12-09,1529.2886831870173,97.3499984741211,2.9968,2.22,39.04,2.0645,676.1623948055967
2015-12-10,1526.3132488490971,97.94000244140625,3.0018,2.24,38.65,2.0705,673.3387767232274
2015-12-11,1518.4148099540218,97.56999969482422,2.9931,2.13,36.99,2.1135,675.7231959643341
2015-12-14,1551.8349116661122,97.5999984741211,3.0306,2.23,36.51,2.109,668.0680076503628
2015-12-15,1551.358726029207,98.22000122070312,3.0157,2.28,37.66,2.054,666.9386063747406
2015-12-16,1550.0742588272187,97.87000274658203,3.0007,2.3,36.96,2.069,676.4133983986936
2015-12-17,1581.342814460364,99.2699966430664,2.9857,2.24,36.29,2.041,659.3462264057005
2015-12-18,1585.8306463203771,98.69999694824219,2.9408,2.19,36.76,2.11,669.0092136778192
2015-12-21,1621.4618173160263,98.45999908447266,2.8811,2.2,35.34,2.1375,678.8605493891888
2015-12-22,1628.2213305033195,98.23999786376953,2.861,2.24,35.26,2.106,674.4055228450036
2015-12-23,1617.0211684840601,98.33999633789062,2.846,2.27,35.79,2.121,671.0171658270518
2015-12-24,1608.3645346229061,97.9800033569336,2.801,2.25,37.22,2.1205,675.9113912124998
2015-12-25,1572.5638676726571,97.91999816894531,2.8061,2.24,37.08,2.0755,671.7073682614114
2015-12-28,1572.5638676726571,97.91999816894531,2.7961,2.24,37.08,2.0755,671.7073682614114
2015-12-29,1585.1345151834983,98.0999984741211,2.8061,2.32,36.85,2.132,676.0996630562081
2015-12-30,1591.6722681389708,98.2699966430664,2.8261,2.31,35.65,2.1465,665.1816578186049
2015-12-31,1574.370977646859,98.62999725341797,2.8212,2.27,36.61,2.135,665.3071979129247
2016-01-01,1461.800983439483,98.87000274658203,2.871,2.24,36.28,2.0795,674.5937180931693
2016-01-04,1461.800983439483,98.87000274658203,2.871,2.24,36.28,2.0795,674.5937180931693
2016-01-05,1458.9946821097926,99.4000015258789,2.8911,2.25,35.56,2.0955,676.6644019917904
2016-01-06,1486.6599061856225,99.18000030517578,2.8861,2.18,33.89,2.088,685.1352562388985
2016-01-07,1382.0061352454316,98.22000122070312,2.8511,2.16,33.57,2.022,695.049247104114
2016-01-08,1404.598457913465,98.54000091552734,2.8362,2.13,31.67,2.022,688.8373485993357
2016-01-11,1330.4702913878632,98.7300033569336,2.8187,2.17,30.14,1.9725,688.0216060706563
2016-01-12,1338.067847742546,98.97000122070312,2.7887,2.12,29.14,1.959,681.1821602853644
2016-01-13,1306.9916536852847,98.93000030517578,2.7237,2.08,28.58,1.956,682.3743699059177
2016-01-14,1339.1171256970385,99.08999633789062,2.7513,2.1,28.84,1.976,673.8407839094211
2016-01-15,1295.771529615698,98.95999908447266,2.7464,2.03,28.8,1.9435,684.8842526458016
2016-01-18,1345.7604960460624,99.12000274658203,2.7764,2.06,27.36,1.9775,683.8803148689565
2016-01-19,1345.7604960460624,98.98999786376953,2.7964,2.06,27.36,1.9775,683.8803148689565
2016-01-20,1326.1675621763425,99.08999633789062,2.8114,2.01,26.01,1.9595,694.67278001224
2016-01-21,1284.541605994132,99.05999755859375,2.7914,2.02,27.59,1.9965,689.6530145324723
2016-01-22,1299.3534473372074,99.56999969482422,2.7741,2.07,30.46,2.0025,688.460804911919
2016-01-25,1306.3303653998871,99.36000061035156,2.859,2.03,29.82,1.998,694.1080410766576
2016-01-26,1225.236895095433,99.36000061035156,2.8616,2.01,30.94,2.0375,703.8338366937074
2016-01-27,1220.1389503881348,98.9000015258789,2.9016,2.02,31.83,2.064,700.3200161769786
2016-01-28,1183.611301859592,98.51000213623047,2.8866,2.0,33.01,2.0555,700.0062808344932
2016-01-29,1221.9010550125072,99.61000061035156,2.8419,1.94,33.14,2.0705,700.5082880206869
2016-02-01,1204.5471372968043,99.0,2.8368,1.97,32.45,2.059,707.7242008978529
2016-02-02,1233.2972080713464,98.87000274658203,2.8818,1.87,30.98,2.0585,707.3477338059789
2016-02-03,1229.8343367590633,97.29000091552734,2.8918,1.88,32.38,2.0975,716.1323233955723
2016-02-04,1247.1730107272429,96.47000122070312,2.855,1.87,32.76,2.134,726.3600496032734
2016-02-05,1239.945296723175,97.02999877929688,2.8535,1.86,32.35,2.105,726.4855896975931
2016-02-06,1276.4562497187164,96.56999969482422,2.8535,1.75,31.64,2.0915,757.9218556955296
2016-02-08,1276.4562497187164,96.56999969482422,2.8221,1.75,31.64,2.0915,757.9218556955296
2016-02-09,1276.4562497187164,96.06999969482422,2.8221,1.74,30.15,2.0415,757.9218556955296
2016-02-10,1276.4562497187164,95.88999938964844,2.8221,1.71,29.64,2.029,757.9218556955296
2016-02-11,1276.4562497187164,95.55999755859375,2.8221,1.63,28.82,2.0085,757.9218556955296
2016-02-12,1276.4562497187164,95.9800033569336,2.8221,1.74,31.8,2.031,757.9218556955296
2016-02-14,1276.4562497187164,96.87000274658203,2.8221,1.78,31.09,2.054,757.9218556955296
2016-02-15,1276.4562497187164,96.87000274658203,2.8371,1.78,31.09,2.054,757.9218556955296
2016-02-16,1276.4562497187164,96.87000274658203,2.8376,1.78,31.09,2.054,757.9218556955296
2016-02-17,1287.9453170481715,96.79000091552734,2.8351,1.81,33.21,2.077,759.9297312492197
2016-02-18,1282.916332151096,96.94999694824219,2.8351,1.75,33.2,2.0745,769.341791523784
2016-02-19,1284.0258592029409,96.5999984741211,2.8251,1.76,31.66,2.0775,772.0399461073763
2016-02-22,1309.6045045999822,97.37999725341797,2.8426,1.77,33.59,2.116,758.9257934723746
2016-02-23,1297.7514020618257,97.4800033569336,2.8451,1.74,31.9,2.107,766.9574488782199
2016-02-24,1305.8008266466513,97.45999908447266,2.8676,1.75,31.5,2.098,777.2479068353097
2016-02-25,1223.0000566196336,97.29000091552734,2.8651,1.71,32.83,2.07,776.9341714928241
2016-02-26,1231.2628936697795,98.1500015258789,2.8551,1.76,35.76,2.125,765.3887721657926
2016-02-29,1191.9115223858062,98.20999908447266,2.8502,1.74,35.92,2.1325,774.2360935047747
2016-03-01,1212.9442645036997,98.3499984741211,2.8527,1.83,35.73,2.1455,771.9772143579876
2016-03-02,1261.6444083756405,98.20999908447266,2.8752,1.84,36.38,2.181,778.7538517983485
2016-03-03,1265.3181515286574,97.56999969482422,2.9002,1.83,35.75,2.2085,788.9816546015921
2016-03-04,1267.330326201679,97.33999633789062,2.8952,1.88,37.61,2.2745,796.8250381637291
2016-03-07,1277.7029704982672,97.06999969482422,2.9303,1.91,39.02,2.2835,792.6209386170981
2016-03-08,1281.9588796281105,97.20999908447266,2.9352,1.83,39.16,2.222,791.9307361827385
2016-03-09,1265.1330488801652,97.16999816894531,2.8928,1.9,40.26,2.2325,788.4796474153983
2016-03-10,1242.61367843242,96.06999969482422,2.8653,1.93,38.63,2.22,798.1427112830596
2016-03-11,1243.1370470973727,96.16999816894531,2.8453,1.98,39.41,2.241,789.7973205347289
2016-03-14,1267.3408516463974,96.62000274658203,2.8504,1.97,38.06,2.2395,780.8245356969696
2016-03-15,1267.7335596182966,96.62999725341797,2.8404,1.97,37.49,2.2335,772.0399461073763
2016-03-16,1269.7675110734936,95.88999938964844,2.8054,1.94,38.38,2.234,771.3497436730166
2016-03-17,1290.4587206576007,94.76000213623047,2.8154,1.91,39.29,2.2925,793.4366811457774
2016-03-18,1314.438224350217,94.98999786376953,2.8229,1.88,39.26,2.2825,786.7227754548052
2016-03-21,1342.4976081834243,95.29000091552734,2.8305,1.92,39.91,2.2925,780.4480686050956
2016-03-22,1335.936626660298,95.6500015258789,2.8304,1.94,40.54,2.2895,783.2088783425337
2016-03-23,1341.3811851505575,96.05000305175781,2.8307,1.88,38.84,2.2355,767.8358465607453
2016-03-24,1321.3138803757802,96.13999938964844,2.8309,1.91,38.33,2.229,766.3927099426377
2016-03-25,1318.2252067705467,95.94000244140625,2.8311,1.89,38.33,2.246,765.4515039151811
2016-03-28,1318.2252067705467,95.94000244140625,2.8665,1.89,38.33,2.246,765.4515039151811
2016-03-29,1300.2568208511236,95.16000366210938,2.851,1.81,36.75,2.214,775.3027630310082
2016-03-30,1336.682481449811,94.83999633789062,2.8362,1.83,36.75,2.195,769.8437987099779
2016-03-31,1338.1564066567266,94.58999633789062,2.8419,1.78,36.75,2.188,774.4242887529404
2016-04-01,1338.2384325362545,94.62000274658203,2.8422,1.79,36.42,2.1685,766.8946405332888
2016-04-04,1359.628676828197,94.51000213623047,2.8637,1.78,36.05,2.146,770.7850047374343
2016-04-05,1359.628676828197,94.62999725341797,2.8637,1.73,35.88,2.144,770.7850047374343
2016-04-06,1359.691103603767,94.43000030517578,2.8689,1.76,37.77,2.15,767.0829123769971
2016-04-07,1339.3519519981649,94.4800033569336,2.9049,1.7,37.15,2.084,775.6792301228822
